title,author,price,original_price,store_price,url,website,isbn,description,image_url,category,date_parsed
Иосиф Кобзон. Я обязательно вернусь,Автор не указан,1972,1 972 ₽,2 320 ₽ в магазине,https://www.moscowbooks.ru/book/1248682/,moscowbooks,978186129049,Книга 'Иосиф Кобзон. Я обязательно вернусь...',https://www.moscowbooks.ru/image/book/855/w154/i855306.jpg?cu=20251218172506,Биографии,2026-01-20 01:43:54
Дар Асафа и Майи,Мессерер Б. А.,1300,1 300 ₽,1 520 ₽ в магазине,https://www.moscowbooks.ru/book/1240198/,moscowbooks,978119561897,Книга 'Дар Асафа и Майи...',https://www.moscowbooks.ru/image/book/848/w154/i848727.jpg?cu=20251010133501,Биографии,2026-01-20 01:43:54
Когда я был Атосом,Смехов В. Б.,940,940 ₽,990 ₽ в магазине,https://www.moscowbooks.ru/book/1249191/,moscowbooks,978919830425,Книга 'Когда я был Атосом...',https://www.moscowbooks.ru/image/book/855/w154/i855670.jpg?cu=20251224195509,Биографии,2026-01-20 01:43:54
"Дефицит. Как в СССР доставали то, что невозможно было достать",Смурыгина Е.,847,847 ₽,1 020 ₽ в магазине,https://www.moscowbooks.ru/book/1243530/,moscowbooks,978177462348,"Книга 'Дефицит. Как в СССР доставали то, что невозможно б...'",https://www.moscowbooks.ru/image/book/851/w154/i851159.jpg?cu=20251203202526,Биографии,2026-01-20 01:43:54
"Я, Майя Плисецкая…",Плисецкая М. М.,2150,2 150 ₽,2 280 ₽ в магазине,https://www.moscowbooks.ru/book/1049864/,moscowbooks,978288143239,"Книга 'Я, Майя Плисецкая…...'",https://www.moscowbooks.ru/image/book/704/w154/i704978.jpg?cu=20201112173526,Биографии,2026-01-20 01:43:54
Кандинский & Мюнтер. Сила цвета и роковой любви,Гронемайер Х.,1180,1 180 ₽,1 380 ₽ в магазине,https://www.moscowbooks.ru/book/1235627/,moscowbooks,978343760665,Книга 'Кандинский & Мюнтер. Сила цвета и роковой любви...',https://www.moscowbooks.ru/image/book/845/w154/i845004.jpg?cu=20250820133501,Биографии,2026-01-20 01:43:54
Россия и Запад,Тютчев Ф. И.,315,315 ₽,370 ₽ в магазине,https://www.moscowbooks.ru/book/1231286/,moscowbooks,978903231134,Книга 'Россия и Запад...',https://www.moscowbooks.ru/image/book/841/w154/i841646.jpg?cu=20250618131503,Биографии,2026-01-20 01:43:54
Капицы. Отец и сын,Мостинская А. Ю.,1522,1 522 ₽,1 790 ₽ в магазине,https://www.moscowbooks.ru/book/1247297/,moscowbooks,978750862696,Книга 'Капицы. Отец и сын...',https://www.moscowbooks.ru/image/book/854/w154/i854160.jpg?cu=20251204170512,Биографии,2026-01-20 01:43:54
Воспоминания,Морозова З. Г.,1777,1 777 ₽,2 090 ₽ в магазине,https://www.moscowbooks.ru/book/1232058/,moscowbooks,978929548466,Книга 'Воспоминания...',https://www.moscowbooks.ru/image/book/842/w154/i842374.jpg?cu=20250731120503,Биографии,2026-01-20 01:43:54
Александр I,Андреев А. Ю.,1148,1 148 ₽,1 350 ₽ в магазине,https://www.moscowbooks.ru/book/1240811/,moscowbooks,978867480198,Книга 'Александр I...',https://www.moscowbooks.ru/image/book/849/w154/i849229.jpg?cu=20251020140510,Биографии,2026-01-20 01:43:54
Наивно это было и даже смешно… С АВТОГРАФОМ,Бондарчук С.,1926,1 926 ₽,2 320 ₽ в магазине,https://www.moscowbooks.ru/book/1243531/,moscowbooks,978609115259,Книга 'Наивно это было и даже смешно… С АВТОГРАФОМ...',https://www.moscowbooks.ru/image/book/851/w154/i851160.jpg?cu=20251210180510,Биографии,2026-01-20 01:43:58
Невеликие великие. Диалоги с участниками века,Автор не указан,1207,1 207 ₽,1 420 ₽ в магазине,https://www.moscowbooks.ru/book/1249948/,moscowbooks,978918487499,Книга 'Невеликие великие. Диалоги с участниками века...',https://www.moscowbooks.ru/image/book/856/w154/i856063.jpg?cu=20260115153503,Биографии,2026-01-20 01:43:58
Без тормозов. Диана Арбенина,Арбенина Д. С.,995,995 ₽,1 170 ₽ в магазине,https://www.moscowbooks.ru/book/1244390/,moscowbooks,978578866315,Книга 'Без тормозов. Диана Арбенина...',https://www.moscowbooks.ru/image/book/851/w154/i851539.jpg?cu=20251112192530,Биографии,2026-01-20 01:43:58
Майя Плисецкая,Ефимович Н. А.,927,927 ₽,1 090 ₽ в магазине,https://www.moscowbooks.ru/book/1239449/,moscowbooks,978501124193,Книга 'Майя Плисецкая...',https://www.moscowbooks.ru/image/book/848/w154/i848209.jpg?cu=20251021194528,Биографии,2026-01-20 01:43:58
2 брата: Валентин Катаев и Евгений Петров на корабле советской истории,Беляков С. С.,1879,1 879 ₽,2 210 ₽ в магазине,https://www.moscowbooks.ru/book/1243726/,moscowbooks,978765303074,Книга '2 брата: Валентин Катаев и Евгений Петров на кораб...',https://www.moscowbooks.ru/image/book/851/w154/i851318.jpg?cu=20251110194525,Биографии,2026-01-20 01:43:58
"Кто вы, Люсьен Оливье? Подлинная история человека и его салата (С ФАКСИМИЛЕ Л.ОЛИВЬЕ)",Круглова А.,2640,2 640 ₽,2 640 ₽ в магазине,https://www.moscowbooks.ru/book/1246583/,moscowbooks,978296112591,"Книга 'Кто вы, Люсьен Оливье? Подлинная история человека ...'",https://www.moscowbooks.ru/image/book/853/w154/i853455.jpg?cu=20251128202549,Биографии,2026-01-20 01:43:58
"Сюрреально, или Удивительная жизнь Гала Дали",Кляйн М.,1862,1 862 ₽,2 190 ₽ в магазине,https://www.moscowbooks.ru/book/1243532/,moscowbooks,978134586618,"Книга 'Сюрреально, или Удивительная жизнь Гала Дали...'",https://www.moscowbooks.ru/image/book/851/w154/i851161.jpg?cu=20251107201548,Биографии,2026-01-20 01:43:58
Двое,Якович Е.,706,706 ₽,830 ₽ в магазине,https://www.moscowbooks.ru/book/1239537/,moscowbooks,978620187321,Книга 'Двое...',https://www.moscowbooks.ru/image/book/848/w154/i848306.jpg?cu=20251006195613,Биографии,2026-01-20 01:43:58
Все не случайно,Алентова В.,1513,1 513 ₽,1 780 ₽ в магазине,https://www.moscowbooks.ru/book/1102271/,moscowbooks,978336585573,Книга 'Все не случайно...',https://www.moscowbooks.ru/image/book/744/w154/i744007.jpg?cu=20220217180505,Биографии,2026-01-20 01:43:58
Халатная жизнь,Богуславская З. Б.,1403,1 403 ₽,1 650 ₽ в магазине,https://www.moscowbooks.ru/book/1222545/,moscowbooks,978986636877,Книга 'Халатная жизнь...',https://www.moscowbooks.ru/image/book/834/w154/i834740.jpg?cu=20250306113504,Биографии,2026-01-20 01:43:58
Иосиф Кобзон. Я обязательно вернусь,Автор не указан,1972,1 972 ₽,2 320 ₽ в магазине,https://www.moscowbooks.ru/book/1248682/,moscowbooks,978580030994,Книга 'Иосиф Кобзон. Я обязательно вернусь...',https://www.moscowbooks.ru/image/book/855/w154/i855306.jpg?cu=20251218172506,Биографии,2026-01-20 01:43:58
Дар Асафа и Майи,Мессерер Б. А.,1300,1 300 ₽,1 520 ₽ в магазине,https://www.moscowbooks.ru/book/1240198/,moscowbooks,978723962842,Книга 'Дар Асафа и Майи...',https://www.moscowbooks.ru/image/book/848/w154/i848727.jpg?cu=20251010133501,Биографии,2026-01-20 01:43:58
Когда я был Атосом,Смехов В. Б.,940,940 ₽,990 ₽ в магазине,https://www.moscowbooks.ru/book/1249191/,moscowbooks,978442965832,Книга 'Когда я был Атосом...',https://www.moscowbooks.ru/image/book/855/w154/i855670.jpg?cu=20251224195509,Биографии,2026-01-20 01:43:58
"Дефицит. Как в СССР доставали то, что невозможно было достать",Смурыгина Е.,847,847 ₽,1 020 ₽ в магазине,https://www.moscowbooks.ru/book/1243530/,moscowbooks,978491659006,"Книга 'Дефицит. Как в СССР доставали то, что невозможно б...'",https://www.moscowbooks.ru/image/book/851/w154/i851159.jpg?cu=20251203202526,Биографии,2026-01-20 01:43:58
