title,author,price,original_price,url,website,isbn,description,image_url,publisher,year,category,date_parsed
Записки покойника (Театральный роман). Дьяволиада. Роковые яйца. Тайному другу,Булгаков Михаил Афанасьевич,432,432 ₽,https://www.labirint.ru/books/664512/,labirint,978353814338,"Время: 

Проверено временем, 2023. Записки покойника (Театральный роман). Дьяволиада. Роковые яйца. Тайному другу",https://imo10.labirint.ru/books/664512/cover.jpg/363-0,"Время: 

Проверено временем",2023,Детективы,2026-01-20 01:41:50
В окопах Сталинграда,Некрасов Виктор Платонович,1052,1 052 ₽,https://www.labirint.ru/books/640590/,labirint,978854396617,"Речь: 

Малая Классика Речи, 2023. В окопах Сталинграда",https://imo10.labirint.ru/books/640590/cover.jpg/363-0,"Речь: 

Малая Классика Речи",2023,Детективы,2026-01-20 01:41:50
Котлован. Джан,Платонов Андрей Платонович,407,407 ₽,https://www.labirint.ru/books/635526/,labirint,978291000760,"Время: 

Проверено временем, 2023. Котлован. Джан",https://imo10.labirint.ru/books/635526/cover.jpg/363-0,"Время: 

Проверено временем",2023,Детективы,2026-01-20 01:41:50
Униженные и оскорбленные,Достоевский Федор Михайлович,2103,2 103 ₽,https://www.labirint.ru/books/631688/,labirint,978334458313,"Речь: 

Классика Речи, 2023. Униженные и оскорбленные",https://imo10.labirint.ru/books/631688/cover.jpg/363-0,"Речь: 

Классика Речи",2023,Детективы,2026-01-20 01:41:50
Американская трагедия. В 2-х томах. Часть 1,Драйзер Теодор,3788,3 788 ₽,https://www.labirint.ru/books/631525/,labirint,978979996360,"Речь: 

Классика Речи, 2023. Американская трагедия. В 2-х томах. Часть 1",https://imo10.labirint.ru/books/631525/cover.jpg/363-0,"Речь: 

Классика Речи",2023,Детективы,2026-01-20 01:41:50
Мартин Иден,Лондон Джек,1457,1 457 ₽,https://www.labirint.ru/books/630950/,labirint,978348521661,"Издательский дом Мещерякова: 

Книги Джека Лондона, 2023. Мартин Иден",https://imo10.labirint.ru/books/630950/cover.jpg/363-0,"Издательский дом Мещерякова: 

Книги Джека Лондона",2023,Детективы,2026-01-20 01:41:50
Тихий Дон. В 4-х томах. Том 1,Шолохов Михаил Александрович,6376,6 376 ₽,https://www.labirint.ru/books/616505/,labirint,978946953659,"Речь: 

Классика Речи, 2023. Тихий Дон. В 4-х томах. Том 1",https://imo10.labirint.ru/books/616505/cover.jpg/363-0,"Речь: 

Классика Речи",2023,Детективы,2026-01-20 01:41:50
Идиот,Достоевский Федор Михайлович,3028,3 028 ₽,https://www.labirint.ru/books/588505/,labirint,978360707051,"Речь: 

Классика Речи, 2023. Идиот",https://imo10.labirint.ru/books/588505/cover.jpg/363-0,"Речь: 

Классика Речи",2023,Детективы,2026-01-20 01:41:50
Пассажирка,Станюкович Константин Михайлович,406,406 ₽,https://www.labirint.ru/books/796772/,labirint,978798196452,"Аркадия: 

Black and White, 2023. Пассажирка",https://imo10.labirint.ru/books/796772/cover.jpg/363-0,"Аркадия: 

Black and White",2023,Детективы,2026-01-20 01:41:50
Лабиринт Минотавра,Шекли Роберт,544,544 ₽,https://www.labirint.ru/books/786765/,labirint,978419454174,"Текст: 

Это фантастика!, 2023. Лабиринт Минотавра",https://imo10.labirint.ru/books/786765/cover.jpg/363-0,"Текст: 

Это фантастика!",2023,Детективы,2026-01-20 01:41:50
Бегущая по волнам,Грин Александр Степанович,1042,1 042 ₽,https://www.labirint.ru/books/779846/,labirint,978700137211,"Качели: 

Читаем на качелях, 2023. Бегущая по волнам",https://imo10.labirint.ru/books/779846/cover.jpg/363-0,"Качели: 

Читаем на качелях",2023,Детективы,2026-01-20 01:41:50
Избранные страницы английской поэзии,"Шекспир, Уайетт, Марло",830,830 ₽,https://www.labirint.ru/books/713837/,labirint,978877948397,"Текст: 

Билингва, 2023. Избранные страницы английской поэзии",https://imo10.labirint.ru/books/713837/cover.jpg/363-0,"Текст: 

Билингва",2023,Детективы,2026-01-20 01:41:50
Замогильные записки Пиквикского клуба. В 2-х томах,Диккенс Чарльз,6129,6 129 ₽,https://www.labirint.ru/books/546252/,labirint,978393160745,"Издательский дом Мещерякова: 

Новая Академия, 2023. Замогильные записки Пиквикского клуба. В 2-х томах",https://imo10.labirint.ru/books/546252/cover.jpg/363-0,"Издательский дом Мещерякова: 

Новая Академия",2023,Детективы,2026-01-20 01:41:50
Сто стихотворений,Брехт Бертольт,941,941 ₽,https://www.labirint.ru/books/259698/,labirint,978252611568,"Текст: 

Билингва, 2023. Сто стихотворений",https://imo10.labirint.ru/books/259698/cover.jpg/363-0,"Текст: 

Билингва",2023,Детективы,2026-01-20 01:41:50
Истории господина Койнера,Брехт Бертольт,465,465 ₽,https://www.labirint.ru/books/141107/,labirint,978564326964,"Текст: 

Билингва, 2023. Истории господина Койнера",https://imo10.labirint.ru/books/141107/cover.jpg/363-0,"Текст: 

Билингва",2023,Детективы,2026-01-20 01:41:50
Мертвые души,Гоголь Николай Васильевич,1471,1 471 ₽,https://www.labirint.ru/books/551539/,labirint,978827863428,"Издательский дом Мещерякова: 

Переживая заново, 2023. Мертвые души",https://imo10.labirint.ru/books/551539/cover.jpg/363-0,"Издательский дом Мещерякова: 

Переживая заново",2023,Детективы,2026-01-20 01:41:50
Миргород,Гоголь Николай Васильевич,1394,1 394 ₽,https://www.labirint.ru/books/546253/,labirint,978975611599,"Издательский дом Мещерякова: 

Переживая заново, 2023. Миргород",https://imo10.labirint.ru/books/546253/cover.jpg/363-0,"Издательский дом Мещерякова: 

Переживая заново",2023,Детективы,2026-01-20 01:41:50
Война и мир. В четырех томах. Том 1,Толстой Лев Николаевич,10958,10 958 ₽,https://www.labirint.ru/books/604732/,labirint,978671903870,"Речь: 

Классика Речи, 2023. Война и мир. В четырех томах. Том 1",https://imo10.labirint.ru/books/604732/cover.jpg/363-0,"Речь: 

Классика Речи",2023,Детективы,2026-01-20 01:41:50
Снова поверить в сказку,Колтер Кара,126,126 ₽,https://www.labirint.ru/books/687634/,labirint,978557168292,"Центрполиграф: 

Любовный роман, 2023. Снова поверить в сказку",https://imo10.labirint.ru/books/687634/cover.jpg/363-0,"Центрполиграф: 

Любовный роман",2023,Детективы,2026-01-20 01:41:50
Письмо российскому воину. Фронтовая поэзия,Мамаев Михаил Алексеевич,1102,1 102 ₽,https://www.labirint.ru/books/1026331/,labirint,978766696820,"Вече: 

Фронтовая поэзия, 2023. Письмо российскому воину. Фронтовая поэзия",https://imo10.labirint.ru/books/1026331/cover.jpg/363-0,"Вече: 

Фронтовая поэзия",2023,Детективы,2026-01-20 01:41:50
Интуиция. Burnt in the USSR,Цыпкин Александр Евгеньевич,1340,1 340 ₽,https://www.labirint.ru/books/851533/,labirint,978451946968,"АСТ: 

Одобрено Рунетом. Подарочное, 2023. Интуиция. Burnt in the USSR",https://imo10.labirint.ru/books/851533/cover.jpg/363-0,"АСТ: 

Одобрено Рунетом. Подарочное",2023,Детективы,2026-01-20 01:41:50
